,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
3704,1293503450,1,True,R,1,2,26033,260339711001006,89276e13323ffff,45.98803823,-83.8160513,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.8160513 45.98803823)
3705,1293503451,1,True,R,1,1,26033,260339711001006,89276e13323ffff,45.98734116,-83.81435613,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81435612999999 45.98734116)
3706,1293503452,1,True,R,1,2,26033,260339711001006,89276e13337ffff,45.98755718,-83.81165686,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81165686 45.98755718)
3707,1293503453,1,True,R,1,2,26033,260339711001006,89276e13337ffff,45.9877401,-83.81351705,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,10,1,1,X,MI,260339711001006,88276e1333fffff,POINT (-83.81351705 45.9877401)
3708,1057529139,1,True,R,1,2,26095,260959601002006,8927636a07bffff,46.35056848,-85.50284098,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601002006,8827636a07fffff,POINT (-85.50284098 46.35056848)
3709,1057529143,1,True,B,3,2,26095,260959601003019,8927636a363ffff,46.32869829,-85.50997369,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003019,8827636a37fffff,POINT (-85.50997369 46.32869829)
3710,1057529145,1,True,R,1,2,26095,260959601003001,8927636a31bffff,46.33699202,-85.50518421,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003001,8827636a31fffff,POINT (-85.50518421 46.33699202)
3711,1057529150,1,True,R,1,2,26095,260959601003000,8927636a02fffff,46.34384171,-85.48963466,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601003000,8827636a03fffff,POINT (-85.48963465999999 46.34384171)
3712,1057529156,1,True,R,1,3,26095,260959601003003,8927636b133ffff,46.34398172,-85.55032373,12312023,2776771,130077,AT&T Inc,10,0,0,1,X,MI,260959601003003,8827636b13fffff,POINT (-85.55032373 46.34398172)
3713,1057529157,1,True,R,1,2,26095,260959602001140,8927634cb3bffff,46.49710714,-85.60223492,12312023,2776599,130607,Jamadots Internet,10,10,1,1,X,MI,260959602001140,8827634cb3fffff,POINT (-85.60223492 46.49710714)
3714,1057529158,1,True,R,1,2,26095,260959601003007,8927636a217ffff,46.3507904,-85.52052875,12312023,2776771,130077,AT&T Inc,10,0,0,1,X,MI,260959601003007,8827636a21fffff,POINT (-85.52052875 46.3507904)
3715,1057529163,1,True,R,1,2,26095,260959601001039,8927636a07bffff,46.35198752,-85.50376707,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601001039,8827636a07fffff,POINT (-85.50376706999999 46.35198752)
3716,1057529166,1,True,R,1,2,26095,260959601002024,8927636a2a7ffff,46.34946737,-85.5090016,12312023,2776771,130077,AT&T Inc,10,10,1,1,X,MI,260959601002024,8827636a2bfffff,POINT (-85.5090016 46.34946737)
3717,1293503510,1,True,R,1,2,26033,260339711002042,89276e8de0fffff,45.95487281,-83.62585128,12312023,4927802,160127,MICHIGAN BROADBAND SERVICE,10,25,3,1,X,MI,260339711002042,88276e8de1fffff,POINT (-83.62585128000001 45.95487281)
