,location_id,unit_count,bsl_flag,building_type_code,land_use_code,address_confidence_code,county_geoid,block_geoid_x,h3_9,latitude,longitude,fcc_rel,frn,provider_id,brand_name,technology,max_advertised_download_speed,max_advertised_upload_speed,low_latency,business_residential_code,state_usps,block_geoid_y,h3_res8_id,geometry
577,1057528510,1,True,R,1,2,26095,260959601002014,8927636a06fffff,46.34688601,-85.50341704,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002014,8827636a07fffff,POINT (-85.50341704 46.34688601)
578,1057528514,1,True,R,1,2,26095,260959601002008,8927636a063ffff,46.34952038,-85.50119581,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002008,8827636a07fffff,POINT (-85.50119581 46.34952038)
579,1057528519,6,True,R,1,2,26095,260959601003013,8927636a30fffff,46.33164759,-85.50497819,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003013,8827636a31fffff,POINT (-85.50497819 46.33164759)
580,1293502232,1,True,R,4,3,26033,260339706012053,89276332a0fffff,46.40507293,-84.56874057,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706012053,88276332a1fffff,POINT (-84.56874057 46.40507293)
581,1057528535,1,True,R,1,2,26095,260959601003020,8927636a367ffff,46.32638006,-85.50599529,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003020,8827636a37fffff,POINT (-85.50599529 46.32638006)
582,1057528536,1,True,R,1,1,26095,260959601001007,8927636a217ffff,46.35295162,-85.51923462,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001007,8827636a21fffff,POINT (-85.51923462000001 46.35295162)
583,1057528539,1,True,R,1,2,26095,260959601002035,8927636a2afffff,46.34689201,-85.51577327,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601002035,8827636a2bfffff,POINT (-85.51577327 46.34689201)
584,1057528546,2,True,X,3,2,26095,260959601001037,8927636a2b7ffff,46.35195852,-85.50696239,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601001037,8827636a2bfffff,POINT (-85.50696239 46.35195852)
585,1057528552,1,True,R,1,2,26095,260959601003023,8927636a36bffff,46.32768219,-85.51277397,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003023,8827636a37fffff,POINT (-85.51277397 46.32768219)
586,1057528553,1,True,R,1,2,26095,260959601003024,8927636a363ffff,46.32816624,-85.51089578,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003024,8827636a37fffff,POINT (-85.51089578 46.32816624)
587,1293502298,1,True,R,4,3,26033,260339706021029,892763301b7ffff,46.40465789,-84.5820909,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706021029,882763301bfffff,POINT (-84.5820909 46.40465789)
588,1293502365,1,True,R,4,1,26033,260339706012049,89276332a73ffff,46.40605703,-84.57136783,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260339706012049,88276332a7fffff,POINT (-84.57136783 46.40605703)
589,1057528559,1,True,R,1,1,26095,260959601003031,8927636aecbffff,46.32482881,-85.49135183,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003031,8827636aedfffff,POINT (-85.49135183 46.32482881)
590,1057528561,1,True,R,1,2,26095,260959601003032,8927636a367ffff,46.32545197,-85.50828952,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003032,8827636a37fffff,POINT (-85.50828952000001 46.32545197)
591,1057528562,1,True,R,1,2,26095,260959601003007,8927636a217ffff,46.35099842,-85.52054075,12312023,2776599,130607,Jamadots Internet,50,500,50,1,X,MI,260959601003007,8827636a21fffff,POINT (-85.52054075 46.35099842)
